,Dates,Season,MatchNo,Venue,Innings,Batsman,R,B,M,NotOut,FoWR,FoWO,Total
2935,"16,17,18.19 November 2018 ",2018/19,2327,"Sheikh Zayed Stadium, Abu Dhabi",4,Azhar Ali,65,136.0,,0,40,12.3,171
2936,"22,23,24 November 2018 ",2018/19,2328,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,Mominul Haque,120,167.0,250,0,1,0.3,324
2937,"22,23,24 November 2018 ",2018/19,2328,"Zahur Ahmed Chowdhury Stadium, Chattogram",2,SD Hope,1,4.0,5,0,29,10.1,246
2938,"22,23,24 November 2018 ",2018/19,2328,"Zahur Ahmed Chowdhury Stadium, Chattogram",3,Mominul Haque,12,11.0,26,0,13,1.5,125
2939,"22,23,24 November 2018 ",2018/19,2328,"Zahur Ahmed Chowdhury Stadium, Chattogram",4,SD Hope,3,6.0,7,0,5,2.4,139
2940,"23.24.25,26 November 2018 ",2018/19,2329,"Sinhalese Sports Club Ground, Colombo",1,JM Bairstow,110,186.0,,0,22,7.5,336
2941,"23.24.25,26 November 2018 ",2018/19,2329,"Sinhalese Sports Club Ground, Colombo",2,DM de Silva,73,129.0,,0,31,11.4,240
2942,"23.24.25,26 November 2018 ",2018/19,2329,"Sinhalese Sports Club Ground, Colombo",3,JM Bairstow,15,31.0,,0,3,4.1,230
2943,"23.24.25,26 November 2018 ",2018/19,2329,"Sinhalese Sports Club Ground, Colombo",4,DM de Silva,0,7.0,,0,15,5.5,284
2944,"24,25,26,27 November 2018 ",2018/19,2330,Dubai International Cricket Stadium,1,Azhar Ali,81,187.0,,0,18,7.2,418
2945,"24,25,26,27 November 2018 ",2018/19,2330,Dubai International Cricket Stadium,2,KS Williamson (c),28,37.0,,1,50,21.4,90
2946,"24,25,26,27 November 2018 ",2018/19,2330,Dubai International Cricket Stadium,3,KS Williamson (c),30,41.0,,0,10,8.1,312
2947,"30 November, 1,2 December 2018 ",2018/19,2331,"Shere Bangla National Stadium, Mirpur, Dhaka",1,Mominul Haque,29,46.0,,0,42,15.3,508
2948,"30 November, 1,2 December 2018 ",2018/19,2331,"Shere Bangla National Stadium, Mirpur, Dhaka",2,SD Hope,10,30.0,,0,0,0.6,111
2949,"30 November, 1,2 December 2018 ",2018/19,2331,"Shere Bangla National Stadium, Mirpur, Dhaka",3,SD Hope,25,75.0,,0,2,0.5,213
2950,"3,4,5,6,7 December 2018 ",2018/19,2332,"Sheikh Zayed Stadium, Abu Dhabi",1,KS Williamson (c),89,176.0,,0,24,5.4,274
2951,"3,4,5,6,7 December 2018 ",2018/19,2332,"Sheikh Zayed Stadium, Abu Dhabi",2,Azhar Ali,134,297.0,,0,0,1.4,348
2952,"3,4,5,6,7 December 2018 ",2018/19,2332,"Sheikh Zayed Stadium, Abu Dhabi",3,KS Williamson (c),139,283.0,,0,1,3.4,353
2953,"3,4,5,6,7 December 2018 ",2018/19,2332,"Sheikh Zayed Stadium, Abu Dhabi",4,Azhar Ali,5,14.0,,0,19,6.4,156
2954,"06,07,08,09,10 December 2018 ",2018/19,2333,Adelaide Oval,1,CA Pujara,123,246.0,376,0,3,1.6,250
2955,"06,07,08,09,10 December 2018 ",2018/19,2333,Adelaide Oval,2,UT Khawaja,28,125.0,162,0,0,0.3,235
2956,"06,07,08,09,10 December 2018 ",2018/19,2333,Adelaide Oval,3,CA Pujara,71,204.0,293,0,63,18.2,307
2957,"06,07,08,09,10 December 2018 ",2018/19,2333,Adelaide Oval,4,UT Khawaja,8,42.0,45,0,28,11.6,291
2958,"14,15,16,17,18 December 2018 ",2018/19,2334,Perth Stadium,1,UT Khawaja,5,38.0,50,0,112,35.2,326
2959,"14,15,16,17,18 December 2018 ",2018/19,2334,Perth Stadium,2,CA Pujara,24,103.0,151,0,6,2.6,283
2960,"14,15,16,17,18 December 2018 ",2018/19,2334,Perth Stadium,3,UT Khawaja,72,213.0,297,0,59,17.2,243
2961,"14,15,16,17,18 December 2018 ",2018/19,2334,Perth Stadium,4,CA Pujara,4,11.0,15,0,0,0.4,140
2962,"15,16,17,18 19 December 2018 ",2018/19,2335,"Basin Reserve, Wellington",1,DM de Silva,1,7.0,7,0,5,1.6,282
2963,"15,16,17,18 19 December 2018 ",2018/19,2335,"Basin Reserve, Wellington",2,KS Williamson (c),91,93.0,169,0,59,22.6,578
2964,"15,16,17,18 19 December 2018 ",2018/19,2335,"Basin Reserve, Wellington",3,DM de Silva,0,5.0,7,0,5,3.3,287
2965,"26,27,28,29,30 December 2018 ",2018/19,2336,"Hagley Oval, Christchurch",1,KS Williamson (c),2,18.0,31,0,16,8.3,178
2966,"26,27,28,29,30 December 2018 ",2018/19,2336,"Hagley Oval, Christchurch",2,LD Chandimal (c),6,9.0,10,0,10,5.2,104
2967,"26,27,28,29,30 December 2018 ",2018/19,2336,"Hagley Oval, Christchurch",3,KS Williamson (c),48,75.0,92,0,121,47.6,585
2968,"26,27,28,29,30 December 2018 ",2018/19,2336,"Hagley Oval, Christchurch",4,LD Chandimal (c),56,228.0,324,0,1,0.6,236
2969,"26,27,28,29,30 December 2018 ",2018/19,2337,Melbourne Cricket Ground,1,CA Pujara,106,319.0,481,0,40,18.5,443
2970,"26,27,28,29,30 December 2018 ",2018/19,2337,Melbourne Cricket Ground,2,UT Khawaja,21,32.0,46,0,24,10.3,151
2971,"26,27,28,29,30 December 2018 ",2018/19,2337,Melbourne Cricket Ground,3,CA Pujara,0,2.0,5,0,28,12.6,106
2972,"26,27,28,29,30 December 2018 ",2018/19,2337,Melbourne Cricket Ground,4,UT Khawaja,33,59.0,79,0,6,1.2,261
2973,"26,27,28 December 2018 ",2018/19,2338,"SuperSport Park, Centurion",1,Shan Masood,19,34.0,66,0,1,1.4,181
2974,"26,27,28 December 2018 ",2018/19,2338,"SuperSport Park, Centurion",2,HM Amla,8,16.0,35,0,19,5.6,223
2975,"26,27,28 December 2018 ",2018/19,2338,"SuperSport Park, Centurion",3,Shan Masood,65,120.0,198,0,44,12.6,190
2976,"26,27,28 December 2018 ",2018/19,2338,"SuperSport Park, Centurion",4,HM Amla,63,148.0,224,1,0,1.2,151
2977,"3,4,5,6,7 January 2019 ",2018/19,2339,Sydney Cricket Ground,1,CA Pujara,193,373.0,,0,10,1.3,622
2978,"3,4,5,6,7 January 2019 ",2018/19,2339,Sydney Cricket Ground,2,M Labuschagne,38,95.0,,0,72,21.6,300
2979,"3,4,5,6 January 2019 ",2018/19,2340,"Newlands, Cape Town",1,Shan Masood,44,71.0,137,0,9,4.5,177
2980,"3,4,5,6 January 2019 ",2018/19,2340,"Newlands, Cape Town",2,HM Amla,24,64.0,91,0,56,11.5,431
2981,"3,4,5,6 January 2019 ",2018/19,2340,"Newlands, Cape Town",3,Azhar Ali,6,13.0,31,0,10,3.3,294
2982,"3,4,5,6 January 2019 ",2018/19,2340,"Newlands, Cape Town",4,HM Amla,2,5.0,19,1,4,3.4,43
2983,"11,12,13,14 January 2019 ",2018/19,2341,"The Wanderers Stadium, Johannesburg",1,HM Amla,41,98.0,180,0,6,1.4,262
2984,"11,12,13,14 January 2019 ",2018/19,2341,"The Wanderers Stadium, Johannesburg",2,Azhar Ali,0,1.0,1,0,6,3.5,185
2985,"11,12,13,14 January 2019 ",2018/19,2341,"The Wanderers Stadium, Johannesburg",3,HM Amla,71,144.0,223,0,24,4.1,303
2986,"11,12,13,14 January 2019 ",2018/19,2341,"The Wanderers Stadium, Johannesburg",4,Azhar Ali,15,41.0,59,0,67,19.4,273
2987,"23,24,25,26 January 2019 ",2018/19,2342,"Kensington Oval, Bridgetown, Barbados",1,SD Hope,57,148.0,187,0,53,18.1,289
2988,"23,24,25,26 January 2019 ",2018/19,2342,"Kensington Oval, Bridgetown, Barbados",2,JM Bairstow,12,17.0,27,0,23,8.6,77
2989,"23,24,25,26 January 2019 ",2018/19,2342,"Kensington Oval, Bridgetown, Barbados",3,SD Hope,3,7.0,31,0,52,16.5,415
2990,"23,24,25,26 January 2019 ",2018/19,2342,"Kensington Oval, Bridgetown, Barbados",4,JM Bairstow,30,53.0,90,0,85,28.5,246
2991,"24,25,26 January 2019 - day/night match ",2018/19,2343,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,LD Chandimal (c),5,7.0,9,0,26,10.2,144
2992,"24,25,26 January 2019 - day/night match ",2018/19,2343,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,UT Khawaja,11,29.0,55,0,37,10.3,323
2993,"24,25,26 January 2019 - day/night match ",2018/19,2343,"Brisbane Cricket Ground, Woolloongabba, Brisbane",3,LD Chandimal (c),0,2.0,5.0,0,17,5.6,139
2994,"31 January, 1,2 February 2019 ",2018/19,2344,"Sir Vivian Richards Stadium, North Sound, Antigua",1,JM Bairstow,52,64.0,102,0,4,4.4,187
2995,"31 January, 1,2 February 2019 ",2018/19,2344,"Sir Vivian Richards Stadium, North Sound, Antigua",2,SD Hope,44,66.0,107,0,70,33.1,306
2996,"31 January, 1,2 February 2019 ",2018/19,2344,"Sir Vivian Richards Stadium, North Sound, Antigua",3,JM Bairstow,14,17.0,26,0,35,12.1,132
2997,"1,2,3,4 February 2019 ",2018/19,2345,"Manuka Oval, Canberra",1,UT Khawaja,0,3.0,7,0,11,3.6,534
2998,"1,2,3,4 February 2019 ",2018/19,2345,"Manuka Oval, Canberra",2,LD Chandimal (c),15,28.0,47,0,90,31.6,215
2999,"1,2,3,4 February 2019 ",2018/19,2345,"Manuka Oval, Canberra",3,UT Khawaja,101,136.0,186,1,16,3.4,196
3000,"1,2,3,4 February 2019 ",2018/19,2345,"Manuka Oval, Canberra",4,LD Chandimal (c),4,9.0,24,0,18,8.1,149
3001,"9,10,11,12 February 2019 ",2018/19,2346,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,JL Denly,20,50.0,86,0,30,16.1,277
3002,"9,10,11,12 February 2019 ",2018/19,2346,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",2,SD Hope,1,9.0,24,0,57,18.3,154
3003,"9,10,11,12 February 2019 ",2018/19,2346,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",3,JL Denly,69,99.0,163,0,19,10.1,361
3004,"9,10,11,12 February 2019 ",2018/19,2346,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",4,SD Hope,14,46.0,72,0,5,0.3,252
3005,"13,14,15,16 February 2019 ",2018/19,2347,"Kingsmead, Durban",1,HM Amla,3,10.0,23,0,0,1.4,235
3006,"13,14,15,16 February 2019 ",2018/19,2347,"Kingsmead, Durban",2,BOP Fernando,19,42.0,46,0,19,6.4,191
3007,"13,14,15,16 February 2019 ",2018/19,2347,"Kingsmead, Durban",3,HM Amla,16,35.0,43,0,36,9.6,259
3008,"13,14,15,16 February 2019 ",2018/19,2347,"Kingsmead, Durban",4,BOP Fernando,37,76.0,95,0,42,15.5,304
3009,"21,22,23 February 2019 ",2018/19,2348,"St George's Park, Port Elizabeth",1,HM Amla,0,1.0,2,0,15,5.3,222
3010,"21,22,23 February 2019 ",2018/19,2348,"St George's Park, Port Elizabeth",2,BOP Fernando,0,9.0,17.0,0,25,11.4,154
3011,"21,22,23 February 2019 ",2018/19,2348,"St George's Park, Port Elizabeth",3,HM Amla,32,72.0,111,0,10,5.2,128
3012,"21,22,23 February 2019 ",2018/19,2348,"St George's Park, Port Elizabeth",4,BOP Fernando,75,106.0,153,1,32,9.2,197
3013,"28 February, 1,2,3 March 2019 ",2018/19,2349,"Seddon Park, Hamilton",1,Mominul Haque,12,46.0,70,0,57,10.2,234
3014,"28 February, 1,2,3 March 2019 ",2018/19,2349,"Seddon Park, Hamilton",2,KS Williamson (c),200,257.0,382,1,254,69.5,715
3015,"28 February, 1,2,3 March 2019 ",2018/19,2349,"Seddon Park, Hamilton",3,Mominul Haque,8,6.0,6,0,88,22.3,429
3016,"8,9,10,11,12 March 2019 ",2018/19,2350,"Basin Reserve, Wellington",1,Mominul Haque,15,38.0,52,0,75,20.4,211
3017,"8,9,10,11,12 March 2019 ",2018/19,2350,"Basin Reserve, Wellington",2,KS Williamson (c),74,105.0,162,0,5,4.6,432
3018,"8,9,10,11,12 March 2019 ",2018/19,2350,"Basin Reserve, Wellington",3,Mominul Haque,10,19.0,25,0,4,0.2,209
3019,"15,16,17,18 March 2019 ",2018/19,2351,"Rajiv Gandhi International Cricket Stadium, Dehradun",1,A Balbirnie,4,7.0,,0,37,8.4,172
3020,"15,16,17,18 March 2019 ",2018/19,2351,"Rajiv Gandhi International Cricket Stadium, Dehradun",2,Rahmat Shah,98,214.0,,0,27,12.3,314
3021,"15,16,17,18 March 2019 ",2018/19,2351,"Rajiv Gandhi International Cricket Stadium, Dehradun",3,A Balbirnie,82,149.0,,0,0,0.2,288
3022,"15,16,17,18 March 2019 ",2018/19,2351,"Rajiv Gandhi International Cricket Stadium, Dehradun",4,Rahmat Shah,76,122.0,,0,5,9.4,149
3023,"24,25,26 July 2019 ",2019,2352,"Lord's, London",1,JL Denly,23,28.0,32,0,8,2.4,85
3024,"24,25,26 July 2019 ",2019,2352,"Lord's, London",2,A Balbirnie,55,69.0,109,0,32,12.1,207
3025,"24,25,26 July 2019 ",2019,2352,"Lord's, London",3,JJ Roy,72,78.0,146,0,26,10.4,303
3026,"24,25,26 July 2019 ",2019,2352,"Lord's, London",4,A Balbirnie,5,10.0,16,0,11,3.6,38
3027,"1,2,3,4,5 August 2019 ",2019,2353,"Edgbaston, Birmingham",1,UT Khawaja,13,23.0,55,0,2,3.5,284
3028,"1,2,3,4,5 August 2019 ",2019,2353,"Edgbaston, Birmingham",2,JE Root (c),57,119.0,192,0,22,7.2,374
3029,"1,2,3,4,5 August 2019 ",2019,2353,"Edgbaston, Birmingham",3,UT Khawaja,40,48.0,69,0,13,2.6,487
3030,"1,2,3,4,5 August 2019 ",2019,2353,"Edgbaston, Birmingham",4,JE Root (c),28,57.0,97,0,19,9.5,146
3031,"14,15,16,17,18 August 2019 ",2019,2354,Galle International Stadium,1,KS Williamson (c),0,3.0,3,0,64,26.3,249
3032,"14,15,16,17,18 August 2019 ",2019,2354,Galle International Stadium,2,BKG Mendis,53,89.0,141,0,27,10.6,267
3033,"14,15,16,17,18 August 2019 ",2019,2354,Galle International Stadium,3,KS Williamson (c),4,25.0,29,0,8,7.4,285
3034,"14,15,16,17,18 August 2019 ",2019,2354,Galle International Stadium,4,BKG Mendis,10,6.0,9,0,161,60.2,268
3035,"14,15,16,17,18 August 2019 ",2019,2355,"Lord's, London",1,JE Root (c),14,20.0,37,0,0,1.3,258
3036,"14,15,16,17,18 August 2019 ",2019,2355,"Lord's, London",2,UT Khawaja,36,56.0,84,0,11,4.2,250
3037,"14,15,16,17,18 August 2019 ",2019,2355,"Lord's, London",3,JE Root (c),0,1.0,2,0,9,4.1,258
3038,"14,15,16,17,18 August 2019 ",2019,2355,"Lord's, London",4,UT Khawaja,2,6.0,9,0,13,3.3,154
3039,"22,23,24,25,26 August 2019 ",2019,2356,"P Sara Oval, Colombo",1,BKG Mendis,32,70.0,74,0,29,14.4,244
3040,"22,23,24,25,26 August 2019 ",2019,2356,"P Sara Oval, Colombo",2,KS Williamson (c),20,28.0,43,0,1,3.1,431
3041,"22,23,24,25,26 August 2019 ",2019,2356,"P Sara Oval, Colombo",3,BKG Mendis,20,63.0,94,0,0,0.5,122
3042,"22,23,24,25 August 2019 ",2019,2357,"Headingley, Leeds",1,UT Khawaja,8,17.0,21,0,12,3.6,179
3043,"22,23,24,25 August 2019 ",2019,2357,"Headingley, Leeds",2,JE Root (c),0,2.0,8,0,10,3.5,67
3044,"22,23,24,25 August 2019 ",2019,2357,"Headingley, Leeds",3,UT Khawaja,23,38.0,59,0,10,1.2,246
3045,"22,23,24,25 August 2019 ",2019,2357,"Headingley, Leeds",4,JE Root (c),77,205.0,322,0,15,5.6,362
3046,"22,23,24,25 August 2019 ",2019,2358,"Sir Vivian Richards Stadium, North Sound, Antigua",1,CA Pujara,2,4.0,,0,5,4.2,297
3047,"22,23,24,25 August 2019 ",2019,2358,"Sir Vivian Richards Stadium, North Sound, Antigua",2,SSJ Brooks,11,36.0,,0,36,7.6,222
3048,"22,23,24,25 August 2019 ",2019,2358,"Sir Vivian Richards Stadium, North Sound, Antigua",3,CA Pujara,25,53.0,,0,30,13.2,343
3049,"22,23,24,25 August 2019 ",2019,2358,"Sir Vivian Richards Stadium, North Sound, Antigua",4,SSJ Brooks,2,5.0,,0,7,1.4,100
3050,"30,31 August, 1,2 September 2019 ",2019,2359,"Sabina Park, Kingston, Jamaica",1,CA Pujara,6,25.0,42,0,32,6.5,416
3051,"30,31 August, 1,2 September 2019 ",2019,2359,"Sabina Park, Kingston, Jamaica",2,DM Bravo,4,8.0,9,0,9,6.4,117
3052,"30,31 August, 1,2 September 2019 ",2019,2359,"Sabina Park, Kingston, Jamaica",3,CA Pujara,27,66.0,105,0,9,4.6,168
3053,"30,31 August, 1,2 September 2019 ",2019,2359,"Sabina Park, Kingston, Jamaica",4,DM Bravo,23,41.0,67,1,9,2.3,210
3054,"4,5,6,7,8 September 2019 ",2019,2360,"Old Trafford, Manchester",1,M Labuschagne,67,128.0,187,0,1,0.4,497
3055,"4,5,6,7,8 September 2019 ",2019,2360,"Old Trafford, Manchester",2,C Overton,5,15.0,22,0,10,6.5,301
3056,"4,5,6,7,8 September 2019 ",2019,2360,"Old Trafford, Manchester",3,M Labuschagne,11,25.0,41,0,0,0.6,186
3057,"4,5,6,7,8 September 2019 ",2019,2360,"Old Trafford, Manchester",4,JE Root (c),0,1.0,2,0,0,0.3,197
3058,"5,6,7,8,9 September 2019 ",2019,2361,"Zahur Ahmed Chowdhury Stadium, Chattogram",1,Rahmat Shah,102,187.0,210,0,19,12.2,342
3059,"5,6,7,8,9 September 2019 ",2019,2361,"Zahur Ahmed Chowdhury Stadium, Chattogram",2,Liton Das,33,66.0,102,0,0,0.4,205
3060,"5,6,7,8,9 September 2019 ",2019,2361,"Zahur Ahmed Chowdhury Stadium, Chattogram",3,Rahmat Shah,0,1.0,1,0,4,0.3,260
3061,"5,6,7,8,9 September 2019 ",2019,2361,"Zahur Ahmed Chowdhury Stadium, Chattogram",4,Mosaddek Hossain,12,17.0,21,0,30,10.3,173
3062,"12,13,14,15 September 2019 ",2019,2362,"Kennington Oval, London",1,JE Root (c),57,141.0,218,0,27,8.3,294
3063,"12,13,14,15 September 2019 ",2019,2362,"Kennington Oval, London",2,M Labuschagne,48,84.0,127,0,5,1.5,225
3064,"12,13,14,15 September 2019 ",2019,2362,"Kennington Oval, London",3,JE Root (c),21,26.0,54,0,54,16.3,329
3065,"12,13,14,15 September 2019 ",2019,2362,"Kennington Oval, London",4,M Labuschagne,14,39.0,52,0,18,4.6,263
3066,"2,3,4,5,6 October 2019 ",2019/20,2363,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,CA Pujara,6,17.0,,0,317,81.6,502
3067,"2,3,4,5,6 October 2019 ",2019/20,2363,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,TB de Bruyn,4,25.0,,0,14,7.1,431
3068,"2,3,4,5,6 October 2019 ",2019/20,2363,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3,CA Pujara,81,148.0,,0,21,7.6,323
3069,"2,3,4,5,6 October 2019 ",2019/20,2363,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4,TB de Bruyn,10,25.0,,0,4,3.3,191
3070,"10,11,12,13 October 2019 ",2019/20,2364,"Maharashtra Cricket Association Stadium, Pune",1,CA Pujara,58,112.0,,0,25,9.6,601
3071,"10,11,12,13 October 2019 ",2019/20,2364,"Maharashtra Cricket Association Stadium, Pune",2,TB de Bruyn,30,58.0,,0,2,1.2,275
3072,"10,11,12,13 October 2019 ",2019/20,2364,"Maharashtra Cricket Association Stadium, Pune",3,TB de Bruyn,8,18.0,,0,0,0.2,189
3073,"19,20,21,22 October 2019 ",2019/20,2365,"JSCA International Stadium Complex, Ranchi",1,CA Pujara,0,9.0,,0,12,4.6,497
3074,"19,20,21,22 October 2019 ",2019/20,2365,"JSCA International Stadium Complex, Ranchi",2,Zubayr Hamza,62,79.0,,0,4,0.2,162
3075,"19,20,21,22 October 2019 ",2019/20,2365,"JSCA International Stadium Complex, Ranchi",3,Zubayr Hamza,0,6.0,,0,5,1.1,133
3076,"14,15,16 November 2019 ",2019/20,2366,"Holkar Cricket Stadium, Indore",1,Mominul Haque (c),37,80.0,,0,12,5.6,150
3077,"14,15,16 November 2019 ",2019/20,2366,"Holkar Cricket Stadium, Indore",2,CA Pujara,54,72.0,,0,14,7.2,493
3078,"14,15,16 November 2019 ",2019/20,2366,"Holkar Cricket Stadium, Indore",3,Mominul Haque (c),7,20.0,,0,10,5.1,213
3079,"21,22,23,24,25 November 2019 ",2019/20,2367,"Bay Oval, Mount Maunganui",1,JL Denly,74,181.0,251,0,52,21.4,353
3080,"21,22,23,24,25 November 2019 ",2019/20,2367,"Bay Oval, Mount Maunganui",2,KS Williamson (c),51,85.0,141,0,18,7.3,615
3081,"21,22,23,24,25 November 2019 ",2019/20,2367,"Bay Oval, Mount Maunganui",3,JL Denly,35,142.0,216,0,48,21.5,197
3082,"21,22,23,24 November 2019 ",2019/20,2368,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,Haris Sohail,1,15.0,26,0,75,32.6,240
3083,"21,22,23,24 November 2019 ",2019/20,2368,"Brisbane Cricket Ground, Woolloongabba, Brisbane",2,M Labuschagne,185,279.0,366,0,222,60.5,580
3084,"21,22,23,24 November 2019 ",2019/20,2368,"Brisbane Cricket Ground, Woolloongabba, Brisbane",3,Haris Sohail,8,8.0,10,0,13,2.5,335
3085,"22,23,24 November 2019 - day/night match ",2019/20,2369,"Eden Gardens, Kolkata",1,Mominul Haque (c),0,7.0,,0,15,6.3,106
3086,"22,23,24 November 2019 - day/night match ",2019/20,2369,"Eden Gardens, Kolkata",2,CA Pujara,55,105.0,,0,26,4.4,347
3087,"22,23,24 November 2019 - day/night match ",2019/20,2369,"Eden Gardens, Kolkata",3,Mominul Haque (c),0,6.0,,0,0,0.5,195
3088,"27,28,29 November 2019 ",2019/20,2370,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Ihsanullah,24,46.0,68,0,28,12.2,187
3089,"27,28,29 November 2019 ",2019/20,2370,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,SD Hope,7,12.0,10,0,27,8.5,277
3090,"27,28,29 November 2019 ",2019/20,2370,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,Ihsanullah,1,5.0,4,0,53,18.6,120
3091,"27,28,29 November 2019 ",2019/20,2370,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4,SD Hope,6,6.0,7,1,22,4.5,33
3092,"29,30 November, 1,2,3 December 2019 ",2019/20,2371,"Seddon Park, Hamilton",1,KS Williamson (c),4,20.0,30,0,16,6.6,375
3093,"29,30 November, 1,2,3 December 2019 ",2019/20,2371,"Seddon Park, Hamilton",2,JL Denly,4,8.0,14,0,11,6.4,476
3094,"29,30 November, 1,2,3 December 2019 ",2019/20,2371,"Seddon Park, Hamilton",3,KS Williamson (c),104,234.0,310,1,2,1.2,241
3095,"29,30 November, 1,2 December 2019 - day/night ...
Name: 1, dtype: object",2019/20,2372,Adelaide Oval,1,M Labuschagne,162,238.0,350,0,8,3.3,589
3096,"29,30 November, 1,2 December 2019 - day/night ...
Name: 1, dtype: object",2019/20,2372,Adelaide Oval,2,Azhar Ali (c),9,23.0,39,0,3,4.3,302
3097,"29,30 November, 1,2 December 2019 - day/night ...
Name: 1, dtype: object",2019/20,2372,Adelaide Oval,3,Azhar Ali (c),9,8.0,10,0,2,3.3,239
3098,"11,12,13,14,15 December 2019 ",2019/20,2373,Rawalpindi Cricket Stadium,1,BKG Mendis,10,47.0,61,0,96,30.1,308
3099,"11,12,13,14,15 December 2019 ",2019/20,2373,Rawalpindi Cricket Stadium,2,Azhar Ali (c),36,81.0,134,0,3,2.5,252
3100,"12,13,14,15 December 2019 - day/night match ",2019/20,2374,Perth Stadium,1,M Labuschagne,143,240.0,369,0,40,12.6,416
3101,"12,13,14,15 December 2019 - day/night match ",2019/20,2374,Perth Stadium,2,KS Williamson (c),34,70.0,102,0,1,0.5,166
3102,"12,13,14,15 December 2019 - day/night match ",2019/20,2374,Perth Stadium,3,M Labuschagne,50,81.0,115,0,44,17.6,217
3103,"12,13,14,15 December 2019 - day/night match ",2019/20,2374,Perth Stadium,4,KS Williamson (c),14,8.0,,0,6,6.2,171
3104,"19,20,21,22,23 December 2019 ",2019/20,2375,"National Stadium, Karachi",1,Azhar Ali (c),0,2.0,3,0,10,6.1,191
3105,"19,20,21,22,23 December 2019 ",2019/20,2375,"National Stadium, Karachi",2,BKG Mendis,13,27.0,51,0,28,6.2,271
3106,"19,20,21,22,23 December 2019 ",2019/20,2375,"National Stadium, Karachi",3,Azhar Ali (c),118,157.0,226,0,278,68.3,555
3107,"19,20,21,22,23 December 2019 ",2019/20,2375,"National Stadium, Karachi",4,BKG Mendis,0,4.0,6,0,39,9.4,212
3108,"26,27,28,29 December 2019 ",2019/20,2376,Melbourne Cricket Ground,1,M Labuschagne,63,149.0,218,0,1,0.4,467
3109,"26,27,28,29 December 2019 ",2019/20,2376,Melbourne Cricket Ground,2,KS Williamson (c),9,14.0,36,0,23,5.4,148
3110,"26,27,28,29 December 2019 ",2019/20,2376,Melbourne Cricket Ground,3,M Labuschagne,19,33.0,49,0,62,20.1,168
3111,"26,27,28,29 December 2019 ",2019/20,2376,Melbourne Cricket Ground,4,KS Williamson (c),0,9.0,15.0,0,32,8.4,240
3112,"26,27,28,29 December 2019 ",2019/20,2377,"SuperSport Park, Centurion",1,Zubayr Hamza,39,72.0,97,0,0,0.1,284
3113,"26,27,28,29 December 2019 ",2019/20,2377,"SuperSport Park, Centurion",2,JL Denly,50,111.0,165,0,11,3.1,181
3114,"26,27,28,29 December 2019 ",2019/20,2377,"SuperSport Park, Centurion",3,Zubayr Hamza,4,16.0,31,0,2,0.5,272
3115,"26,27,28,29 December 2019 ",2019/20,2377,"SuperSport Park, Centurion",4,JL Denly,31,79.0,126,0,92,27.6,268
3116,"3,4,5,6 January 2020 ",2019/20,2378,Sydney Cricket Ground,1,M Labuschagne,215,363.0,516,0,39,14.1,454
3117,"3,4,5,6 January 2020 ",2019/20,2378,Sydney Cricket Ground,2,JA Raval,31,58.0,70,0,68,33.5,256
3118,"3,4,5,6 January 2020 ",2019/20,2378,Sydney Cricket Ground,3,M Labuschagne,59,74.0,97,0,107,29.1,217
3119,"3,4,5,6 January 2020 ",2019/20,2378,Sydney Cricket Ground,4,JA Raval,12,17.0,36.0,0,3,2.5,136
3120,"3,4,5,6,7 January 2020 ",2019/20,2379,"Newlands, Cape Town",1,JL Denly,38,130.0,189,0,8,2.6,269
3121,"3,4,5,6,7 January 2020 ",2019/20,2379,"Newlands, Cape Town",2,Zubayr Hamza,5,12.0,14,0,26,7.1,223
3122,"3,4,5,6,7 January 2020 ",2019/20,2379,"Newlands, Cape Town",3,JL Denly,31,111.0,143,0,28,10.5,391
3123,"3,4,5,6,7 January 2020 ",2019/20,2379,"Newlands, Cape Town",4,Zubayr Hamza,18,59.0,104,0,71,28.6,248
3124,"16,17,18,19,20 January 2020 ",2019/20,2380,"St George's Park, Port Elizabeth",1,JL Denly,25,100.0,120,0,70,30.6,499
3125,"16,17,18,19,20 January 2020 ",2019/20,2380,"St George's Park, Port Elizabeth",2,Zubayr Hamza,10,14.0,26,0,50,11.6,209
